# index, name, _pos
3297,415,"array([ 0.20261167, -0.46366018])"
3298,4453,"array([ 0.18844182, -0.40517162])"
3299,3515,"array([ 0.17303549, -0.38710324])"
3300,5497,"array([-0.04184598, -0.60658184])"
3301,1499,"array([-0.04991823, -0.63470864])"
3302,4494,"array([-0.04582441, -0.61379627])"
3303,1193,"array([ 0.17878687, -0.3997885 ])"
3304,3431,"array([ 0.16886914, -0.40337174])"
3305,3491,"array([ 0.18236876, -0.4197764 ])"
3306,607,"array([ 0.21126639, -0.36476616])"
3307,1763,"array([ 0.16133877, -0.37061973])"
3308,247,"array([ 0.18952266, -0.3588    ])"
3309,2931,"array([ 0.20472347, -0.38910525])"
3310,5187,"array([ 0.19134424, -0.37687362])"
3311,3342,"array([ 0.22585568, -0.36588048])"
3312,3429,"array([ 0.17881822, -0.3635145 ])"
3313,2747,"array([ 0.16144308, -0.29372415])"
3314,207,"array([ 0.16725651, -0.51933877])"
3315,3013,"array([ 0.17308084, -0.50782225])"
3316,4714,"array([ 0.1499088 , -0.50872997])"
3317,208,"array([ 0.14279347, -0.53596098])"
3318,5111,"array([ 0.1543302 , -0.48415473])"
3319,1725,"array([ 0.14069785, -0.50485518])"
3320,1436,"array([ 0.13780243, -0.53630226])"
3321,740,"array([ 0.11654225, -0.54033042])"
3322,1183,"array([ 0.14639642, -0.53649789])"
3323,4316,"array([ 0.067429  , -0.50662619])"
3324,876,"array([ 0.12324906, -0.42325681])"
3325,2130,"array([ 0.0683417 , -0.47488334])"
3326,1254,"array([ 0.0876916 , -0.51541202])"
3327,4341,"array([ 0.07915997, -0.47504488])"
3328,1978,"array([ 0.07532806, -0.4930089 ])"
3329,2663,"array([ 0.07542283, -0.49643335])"
3330,216,"array([ 0.07031537, -0.46833663])"
3331,667,"array([ 0.08825652, -0.51039584])"
3332,5313,"array([ 0.1563517 , -0.39295112])"
3333,3217,"array([ 0.08177373, -0.52020951])"
3334,1509,"array([ 0.11723052, -0.38312633])"
3335,956,"array([ 0.16051035, -0.37326589])"
3336,255,"array([ 0.11666823, -0.31535473])"
3337,2290,"array([ 0.14869331, -0.37387432])"
3338,522,"array([ 0.1913396 , -0.35490623])"
3339,883,"array([ 0.16991539, -0.38163632])"
3340,949,"array([ 0.14914073, -0.31237162])"
3341,5099,"array([ 0.19531994, -0.38317033])"
3342,1249,"array([ 0.13679487, -0.39078237])"
3343,1624,"array([ 0.12907497, -0.4028573 ])"
3344,3386,"array([ 0.13180512, -0.31078563])"
3345,1533,"array([ 0.15107938, -0.35885211])"
3346,2810,"array([ 0.11803331, -0.28496855])"
3347,5018,"array([ 0.12742845, -0.34385518])"
3348,3770,"array([ 0.19516926, -0.35813735])"
3349,1576,"array([ 0.12386688, -0.30166595])"
3350,4503,"array([ 0.17273052, -0.35788094])"
3351,5469,"array([ 0.17128026, -0.37184455])"
3352,1363,"array([ 0.13318142, -0.39961935])"
3353,1190,"array([ 0.15236059, -0.38194496])"
3354,3347,"array([ 0.12517885, -0.34542926])"
3355,3444,"array([ 0.16369255, -0.3416384 ])"
3356,1009,"array([ 0.17874786, -0.37893382])"
3357,3448,"array([ 0.14596295, -0.30399051])"
3358,666,"array([ 0.20874579, -0.31267222])"
3359,2941,"array([ 0.17783106, -0.38549558])"
3360,4628,"array([ 0.12721831, -0.32387253])"
3361,761,"array([ 0.11955212, -0.36060287])"
3362,3022,"array([ 0.1969881, -0.3545417])"
3363,3721,"array([ 0.11585801, -0.46829981])"
3364,2036,"array([ 0.08165748, -0.46218055])"
3365,998,"array([ 0.15852317, -0.33695869])"
3366,959,"array([ 0.16973222, -0.32049741])"
3367,3844,"array([ 0.20531074, -0.39418441])"
3368,1641,"array([ 0.15599763, -0.34097141])"
3369,2316,"array([ 0.16282908, -0.3698824 ])"
3370,1322,"array([ 0.19023513, -0.33017498])"
3371,4663,"array([ 0.25332515, -0.34900189])"
3372,5369,"array([ 0.21849177, -0.370289  ])"
3373,2893,"array([ 0.25111668, -0.36394131])"
3374,2573,"array([ 0.24162696, -0.33317071])"
3375,1840,"array([ 0.26632079, -0.3790225 ])"
3376,585,"array([ 0.16668441, -0.38614855])"
3377,5331,"array([ 0.21838463, -0.3465248 ])"
3378,5424,"array([ 0.16724637, -0.35866657])"
3379,4981,"array([ 0.19062373, -0.35346144])"
3380,4153,"array([ 0.17770784, -0.33711496])"
3381,1860,"array([ 0.23050435, -0.36411518])"
3382,1983,"array([ 0.11805864, -0.37731433])"
3383,2814,"array([ 0.20491613, -0.36077391])"
3384,3295,"array([ 0.17506695, -0.32807041])"
3385,3162,"array([ 0.17270524, -0.38407398])"
3386,2741,"array([ 0.19721822, -0.36417348])"
3387,3166,"array([ 0.1747958 , -0.36039782])"
3388,3881,"array([ 0.20864444, -0.35417901])"
3389,1088,"array([ 0.11662151, -0.35911215])"
3390,3946,"array([ 0.16017186, -0.34104902])"
3391,3812,"array([ 0.11173781, -0.37954249])"
3392,3605,"array([ 0.21232383, -0.35545715])"
3393,3002,"array([ 0.1028425 , -0.33085831])"
3394,1600,"array([ 0.1975138 , -0.34477878])"
3395,217,"array([ 0.12260191, -0.34182779])"
3396,5087,"array([ 0.20289489, -0.3797014 ])"
3397,4028,"array([ 0.13778073, -0.31337976])"
3398,4852,"array([ 0.13308102, -0.34749925])"
3399,718,"array([ 0.12085242, -0.37065777])"
3400,982,"array([ 0.10642569, -0.38332751])"
3401,3702,"array([ 0.1080922 , -0.37250069])"
3402,702,"array([ 0.10841117, -0.36935757])"
3403,219,"array([-0.05103356, -0.60858967])"
3404,996,"array([-0.05771501, -0.6068121 ])"
3405,2078,"array([-0.04921385, -0.62438689])"
3406,1336,"array([ 0.15932758, -0.27537926])"
3407,1346,"array([ 0.19928978, -0.28733265])"
3408,2620,"array([ 0.2463224 , -0.30854092])"
3409,4000,"array([ 0.25929236, -0.26503139])"
3410,1503,"array([ 0.25660794, -0.28653322])"
3411,3834,"array([ 0.24986923, -0.27375137])"
3412,221,"array([ 0.19096799, -0.27020119])"
3413,3240,"array([ 0.20628345, -0.28337708])"
3414,1550,"array([ 0.1834606 , -0.28399408])"
3415,2612,"array([ 0.18554144, -0.2810276 ])"
3416,4330,"array([ 0.17786846, -0.31016612])"
3417,3955,"array([ 0.22053031, -0.30104049])"
3418,2524,"array([ 0.1739063 , -0.27307978])"
3419,4682,"array([ 0.19965592, -0.33014638])"
3420,222,"array([ 0.16391682, -0.40071129])"
3421,4408,"array([ 0.19631483, -0.37626999])"
3422,223,"array([ 0.11534679, -0.29375989])"
3423,369,"array([ 0.11561168, -0.32990722])"
3424,3463,"array([ 0.15896301, -0.3095632 ])"
3425,3573,"array([ 0.13617205, -0.30377601])"
3426,1592,"array([ 0.15020047, -0.29230876])"
3427,3176,"array([ 0.11449855, -0.34222011])"
3428,978,"array([ 0.26844998, -0.39267414])"
3429,1426,"array([ 0.24491609, -0.38920664])"
3430,244,"array([ 0.24318524, -0.39728511])"
3431,1234,"array([ 0.21323626, -0.3958587 ])"
3432,4563,"array([ 0.25151375, -0.38883071])"
3433,1949,"array([ 0.24167605, -0.37092755])"
3434,1324,"array([ 0.25031004, -0.39354475])"
3435,3854,"array([ 0.22118447, -0.38073121])"
3436,974,"array([ 0.23254056, -0.40175962])"
3437,4764,"array([ 0.24115072, -0.36395784])"
3438,5104,"array([ 0.1598524 , -0.39934904])"
3439,3324,"array([ 0.23019696, -0.38621418])"
3440,2469,"array([ 0.25466759, -0.38893657])"
3441,4859,"array([ 0.24672541, -0.39193655])"
3442,5110,"array([ 0.25940874, -0.39399206])"
3443,2557,"array([ 0.23947152, -0.36734925])"
3444,4260,"array([ 0.22247601, -0.38602116])"
3445,313,"array([ 0.22921308, -0.40695302])"
3446,2476,"array([ 0.20674101, -0.37033212])"
3447,1092,"array([ 0.21883178, -0.39399769])"
3448,5127,"array([ 0.20906113, -0.39011184])"
3449,4515,"array([ 0.23697395, -0.40611421])"
3450,3779,"array([ 0.24157605, -0.38539539])"
3451,3886,"array([ 0.25721813, -0.3622687 ])"
3452,2679,"array([ 0.24295718, -0.37708387])"
3453,2771,"array([ 0.25849503, -0.40175565])"
3454,3156,"array([ 0.22752375, -0.41507965])"
3455,1398,"array([ 0.26189244, -0.40315265])"
3456,2341,"array([ 0.23721987, -0.38728498])"
3457,4746,"array([ 0.24460788, -0.38434522])"
3458,4296,"array([ 0.24392864, -0.3922517 ])"
3459,812,"array([ 0.19946188, -0.38265016])"
3460,5072,"array([ 0.24939729, -0.39003346])"
3461,4477,"array([ 0.23838506, -0.38455207])"
3462,4204,"array([ 0.16295668, -0.32598796])"
3463,4117,"array([ 0.11678901, -0.33997936])"
3464,3231,"array([ 0.16619597, -0.30834794])"
3465,3288,"array([ 0.16944254, -0.2919872 ])"
3466,1105,"array([ 0.18896997, -0.37311772])"
3467,4848,"array([ 0.13487497, -0.45940603])"
3468,1848,"array([ 0.12386152, -0.48660906])"
3469,3614,"array([ 0.12745652, -0.48129295])"
3470,2146,"array([ 0.08560543, -0.42768182])"
3471,227,"array([ 0.25712021, -0.35303689])"
3472,2073,"array([ 0.26984736, -0.34232655])"
3473,1690,"array([ 0.26465486, -0.35103938])"
3474,2338,"array([ 0.25496841, -0.39938862])"
3475,4416,"array([ 0.25558608, -0.35835914])"
3476,4029,"array([ 0.2698685 , -0.34562446])"
3477,5201,"array([ 0.25887118, -0.3468938 ])"
3478,3158,"array([ 0.25367453, -0.36673617])"
3479,2358,"array([ 0.26609338, -0.35718963])"
3480,1971,"array([ 0.25831367, -0.34482012])"
3481,4858,"array([ 0.26311465, -0.34357232])"
3482,2597,"array([ 0.26086195, -0.35078442])"
3483,4740,"array([ 0.25799196, -0.35000467])"
3484,4002,"array([ 0.25717764, -0.33681141])"
3485,4962,"array([ 0.26224172, -0.33995985])"
3486,1701,"array([ 0.26371931, -0.34855793])"
3487,3302,"array([ 0.25074303, -0.35436083])"
3488,2134,"array([ 0.24113389, -0.34468672])"
3489,2160,"array([ 0.25076108, -0.35699158])"
3490,5273,"array([ 0.2602651, -0.352946 ])"
3491,1688,"array([ 0.27467603, -0.34991545])"
3492,2333,"array([ 0.2779655 , -0.34760423])"
3493,4452,"array([ 0.23828416, -0.34881482])"
3494,5041,"array([ 0.26853073, -0.35480069])"
3495,4325,"array([ 0.27289317, -0.34679913])"
3496,4457,"array([ 0.17912467, -0.28451828])"
3497,4857,"array([ 0.13138611, -0.33581154])"
3498,1742,"array([ 0.16299815, -0.27424598])"
3499,2100,"array([ 0.18795285, -0.27669444])"
3500,3054,"array([ 0.18876923, -0.33962199])"
3501,2304,"array([ 0.13762289, -0.35544082])"
3502,5383,"array([ 0.14492785, -0.31600611])"
3503,2816,"array([ 0.16994129, -0.28414326])"
3504,5090,"array([ 0.1981353 , -0.30504168])"
3505,1113,"array([ 0.15952164, -0.29596833])"
3506,3443,"array([ 0.16227035, -0.27780422])"
3507,963,"array([ 0.18568903, -0.3173932 ])"
3508,2884,"array([ 0.15293341, -0.31476787])"
3509,232,"array([ 0.18496586, -0.29137497])"
3510,3621,"array([ 0.17385319, -0.30096629])"
3511,1303,"array([ 0.15887765, -0.33165643])"
3512,2475,"array([ 0.17131535, -0.33935084])"
3513,5163,"array([ 0.1673811 , -0.31119521])"
3514,1731,"array([ 0.17338507, -0.26914061])"
3515,2479,"array([ 0.171322  , -0.31866612])"
3516,4432,"array([ 0.15662534, -0.36845378])"
3517,4874,"array([ 0.13031223, -0.34163539])"
3518,3858,"array([ 0.16107187, -0.33771801])"
3519,573,"array([ 0.13055375, -0.34772322])"
3520,889,"array([ 0.15983546, -0.51178733])"
3521,2259,"array([ 0.18896921, -0.50323316])"
3522,609,"array([ 0.1876022 , -0.49129971])"
3523,2173,"array([ 0.18183112, -0.49408988])"
3524,1199,"array([ 0.19475296, -0.50800898])"
3525,231,"array([ 0.19232156, -0.32365501])"
3526,2836,"array([ 0.17818541, -0.29630475])"
3527,2560,"array([ 0.17939298, -0.30314345])"
3528,4261,"array([ 0.19252514, -0.35209046])"
3529,1177,"array([ 0.18601722, -0.29423245])"
3530,4989,"array([ 0.15766375, -0.29722366])"
3531,2325,"array([ 0.16773949, -0.32008926])"
3532,3641,"array([ 0.15920651, -0.29943103])"
3533,2288,"array([ 0.18999378, -0.28371962])"
3534,5066,"array([ 0.18062214, -0.29675767])"
3535,1297,"array([ 0.20023796, -0.30426872])"
3536,3270,"array([ 0.18325454, -0.28815978])"
3537,3787,"array([ 0.17025329, -0.32822161])"
3538,5170,"array([ 0.20915366, -0.4274549 ])"
3539,3391,"array([ 0.18028572, -0.44283579])"
3540,4538,"array([ 0.18822983, -0.42249444])"
3541,2003,"array([ 0.1823612 , -0.40469232])"
3542,1162,"array([ 0.15812245, -0.38669493])"
3543,652,"array([ 0.16533108, -0.39144349])"
3544,864,"array([ 0.17680775, -0.41264044])"
3545,234,"array([ 0.22484261, -0.42062181])"
3546,236,"array([ 0.22650117, -0.36327237])"
3547,395,"array([ 0.22762584, -0.40432693])"
3548,2521,"array([ 0.21409026, -0.3204918 ])"
3549,819,"array([ 0.21776147, -0.33762621])"
3550,4635,"array([ 0.20899389, -0.31837514])"
3551,1445,"array([ 0.22913863, -0.32261572])"
3552,5238,"array([-0.05509891, -0.56978805])"
3553,5155,"array([-0.02648616, -0.58473315])"
3554,3880,"array([-0.02199714, -0.57698386])"
3555,3622,"array([-0.03188574, -0.57557861])"
3556,238,"array([ 0.17880799, -0.27925462])"
3557,2587,"array([ 0.20706193, -0.27992695])"
3558,1011,"array([ 0.18095563, -0.28645604])"
3559,479,"array([ 0.20896695, -0.32206429])"
3560,1722,"array([ 0.19305838, -0.29871597])"
3561,2427,"array([ 0.15540953, -0.32122462])"
3562,1896,"array([ 0.15070963, -0.30993488])"
3563,2505,"array([ 0.15706523, -0.27653994])"
3564,472,"array([ 0.25878353, -0.37931276])"
3565,240,"array([ 0.15891824, -0.50035522])"
3566,434,"array([ 0.17041598, -0.50681611])"
3567,3633,"array([ 0.17142234, -0.52467462])"
3568,1024,"array([ 0.14533511, -0.44359849])"
3569,1571,"array([ 0.14929807, -0.48888481])"
3570,1244,"array([ 0.17615176, -0.48092162])"
3571,1020,"array([-0.07441546, -0.6377051 ])"
3572,2809,"array([ 0.22387823, -0.32625838])"
3573,4142,"array([ 0.21990278, -0.33572524])"
3574,4350,"array([ 0.17231591, -0.32322756])"
3575,5025,"array([ 0.15405728, -0.37515534])"
3576,4623,"array([ 0.17205568, -0.32094466])"
3577,1801,"array([ 0.17416116, -0.32269399])"
3578,1111,"array([ 0.1827886 , -0.33206087])"
3579,618,"array([ 0.16919164, -0.33451746])"
3580,243,"array([ 0.12572297, -0.46949738])"
3581,4998,"array([ 0.14596256, -0.47212255])"
3582,2398,"array([ 0.13588738, -0.49304391])"
3583,3044,"array([ 0.12924658, -0.47366158])"
3584,1669,"array([ 0.0941645, -0.4634227])"
3585,1975,"array([ 0.14091267, -0.4745951 ])"
3586,4535,"array([ 0.26232082, -0.40724389])"
3587,2686,"array([ 0.19352275, -0.39570482])"
3588,5058,"array([ 0.24255437, -0.38800805])"
3589,4279,"array([ 0.23962376, -0.39888844])"
3590,2843,"array([ 0.24828029, -0.41371931])"
3591,2490,"array([ 0.24288421, -0.40564306])"
3592,654,"array([ 0.21576269, -0.39939884])"
3593,4037,"array([ 0.26804238, -0.40289853])"
3594,3113,"array([ 0.26406278, -0.39756568])"
3595,1175,"array([ 0.25543484, -0.40371126])"
3596,908,"array([ 0.25290604, -0.40650987])"
3597,2979,"array([ 0.25367308, -0.39195071])"
3598,1918,"array([ 0.26344331, -0.39398244])"
3599,245,"array([ 0.09530371, -0.31655423])"
3600,4309,"array([ 0.11128509, -0.30407483])"
3601,2878,"array([ 0.09489666, -0.32927548])"
3602,4442,"array([ 0.09444181, -0.30426325])"
3603,5374,"array([ 0.11805058, -0.33712716])"
3604,5005,"array([ 0.15920035, -0.26060339])"
3605,4930,"array([ 0.17178474, -0.36572827])"
3606,3475,"array([ 0.17051794, -0.33742952])"
3607,734,"array([ 0.19289465, -0.33034935])"
3608,2260,"array([ 0.24064512, -0.40863188])"
3609,2411,"array([ 0.21233733, -0.31536985])"
3610,3187,"array([ 0.19420473, -0.38493172])"
3611,3040,"array([ 0.14912743, -0.32085917])"
3612,3195,"array([ 0.25170013, -0.32987568])"
3613,1405,"array([ 0.21387894, -0.35461375])"
3614,1999,"array([ 0.22221653, -0.32098335])"
3615,1163,"array([ 0.15220959, -0.29873401])"
3616,708,"array([ 0.20249431, -0.29898943])"
3617,397,"array([ 0.1952146 , -0.36071412])"
3618,4898,"array([ 0.1675018 , -0.34571815])"
3619,2167,"array([ 0.19918743, -0.34529212])"
3620,564,"array([ 0.19579788, -0.30499416])"
3621,3348,"array([ 0.21630523, -0.32691051])"
3622,1431,"array([ 0.20402574, -0.28597172])"
3623,2919,"array([ 0.16917694, -0.38034229])"
3624,1181,"array([ 0.21177194, -0.33845967])"
3625,3449,"array([ 0.21637657, -0.30298704])"
3626,3664,"array([ 0.2316934 , -0.34669459])"
3627,1900,"array([ 0.16812263, -0.37638352])"
3628,2303,"array([ 0.21573224, -0.3366094 ])"
3629,3282,"array([ 0.23329706, -0.32604589])"
3630,4952,"array([ 0.20681127, -0.35958861])"
3631,251,"array([ 0.14265179, -0.30903894])"
3632,4370,"array([ 0.19057175, -0.2864091 ])"
3633,316,"array([ 0.12364347, -0.34793896])"
3634,393,"array([ 0.11189248, -0.26739347])"
3635,3089,"array([ 0.17759268, -0.33904473])"
3636,4841,"array([ 0.20617458, -0.35365801])"
3637,3024,"array([ 0.16943496, -0.34505901])"
3638,1893,"array([ 0.22812363, -0.34366742])"
3639,1570,"array([ 0.17417492, -0.36949358])"
3640,1878,"array([ 0.20636486, -0.31506189])"
3641,4324,"array([ 0.26128652, -0.39002229])"
3642,2378,"array([ 0.20641534, -0.36431322])"
3643,805,"array([ 0.13789457, -0.51428733])"
3644,2090,"array([ 0.14487781, -0.31343096])"
3645,4839,"array([ 0.12083622, -0.28816201])"
3646,256,"array([ 0.21791139, -0.32076028])"
3647,953,"array([ 0.16843918, -0.32668765])"
3648,4237,"array([ 0.20335821, -0.31198692])"
3649,484,"array([ 0.19026156, -0.31069393])"
3650,587,"array([ 0.18299786, -0.31869811])"
3651,257,"array([ 0.13567647, -0.34733319])"
3652,3954,"array([ 0.18233659, -0.33545979])"
3653,2446,"array([ 0.166738  , -0.33098535])"
3654,2990,"array([ 0.1604662 , -0.33563081])"
3655,3057,"array([ 0.14674834, -0.3498079 ])"
3656,2014,"array([ 0.22873377, -0.41918728])"
3657,5174,"array([ 0.17929037, -0.38677861])"
3658,2968,"array([ 0.17914856, -0.4099665 ])"
3659,808,"array([ 0.17042574, -0.36216454])"
3660,4679,"array([ 0.22428717, -0.33927595])"
3661,3606,"array([ 0.21001464, -0.37927051])"
3662,1098,"array([ 0.21253724, -0.33340575])"
3663,999,"array([ 0.20124554, -0.39490666])"
3664,2450,"array([ 0.19560149, -0.42087089])"
3665,2583,"array([ 0.21681217, -0.37344334])"
3666,3723,"array([ 0.18982816, -0.38596505])"
3667,1675,"array([ 0.1595342 , -0.34322572])"
3668,2949,"array([ 0.18281644, -0.40106901])"
3669,3735,"array([ 0.21794124, -0.36779346])"
3670,2182,"array([ 0.19946768, -0.33245848])"
3671,259,"array([ 0.13019795, -0.51284564])"
3672,541,"array([ 0.11498123, -0.52863083])"
3673,604,"array([ 0.13652576, -0.47622456])"
3674,2179,"array([ 0.1340101 , -0.47026736])"
3675,3576,"array([ 0.14219521, -0.46793607])"
3676,677,"array([ 0.11411973, -0.51335574])"
3677,260,"array([-0.06935162, -0.55212903])"
3678,1694,"array([-0.10428754, -0.54600277])"
3679,3241,"array([-0.08885185, -0.5512681 ])"
3680,1714,"array([-0.08281932, -0.55781109])"
3681,3154,"array([-0.08721411, -0.54360329])"
3682,3306,"array([-0.09553753, -0.5460613 ])"
3683,3733,"array([-0.07220448, -0.54530164])"
3684,3388,"array([-0.09613434, -0.53828459])"
3685,2984,"array([-0.10240827, -0.53942505])"
3686,3663,"array([-0.0528363 , -0.55002124])"
3687,2215,"array([-0.08684744, -0.53555841])"
3688,1568,"array([-0.05920134, -0.54038346])"
3689,3824,"array([-0.02782415, -0.55474725])"
3690,1661,"array([-0.06327298, -0.57685936])"
3691,697,"array([-0.07014714, -0.55682708])"
3692,4031,"array([ 0.21608766, -0.41413942])"
3693,5149,"array([ 0.22140223, -0.38883043])"
3694,1911,"array([ 0.19078882, -0.39655186])"
3695,1773,"array([ 0.21281879, -0.40876929])"
3696,1736,"array([ 0.17371786, -0.34879455])"
3697,4195,"array([ 0.24349796, -0.34206361])"
3698,2051,"array([ 0.22813604, -0.27045471])"
3699,263,"array([ 0.02163804, -0.44958808])"
3700,2306,"array([ 0.0036091 , -0.44601549])"
3701,854,"array([ 0.01310306, -0.46122575])"
3702,2289,"array([ 0.01266635, -0.46674727])"
3703,2264,"array([ 0.01144017, -0.48225508])"
3704,1437,"array([ 0.01783241, -0.45539125])"
3705,960,"array([ 0.05258799, -0.42234664])"
3706,264,"array([ 0.15241573, -0.2739503 ])"
3707,2386,"array([ 0.13532515, -0.30785238])"
3708,1281,"array([ 0.16856099, -0.26992406])"
3709,5237,"array([ 0.1272514 , -0.29087838])"
3710,5280,"array([ 0.15923702, -0.28737115])"
3711,857,"array([ 0.16670825, -0.25984786])"
3712,1922,"array([ 0.1676565 , -0.25490226])"
3713,3012,"array([ 0.15309814, -0.27609983])"
3714,4414,"array([ 0.14199802, -0.29181419])"
3715,4223,"array([ 0.15545597, -0.27304883])"
3716,3351,"array([ 0.15445232, -0.25839564])"
3717,1899,"array([ 0.14418883, -0.24574346])"
3718,4551,"array([ 0.16438628, -0.25594195])"
3719,440,"array([ 0.15607852, -0.26061167])"
3720,298,"array([ 0.13937817, -0.26464509])"
3721,3724,"array([ 0.13074207, -0.29651234])"
3722,5428,"array([ 0.13447048, -0.29209622])"
3723,3285,"array([ 0.14507276, -0.26221042])"
3724,1575,"array([ 0.14870161, -0.25154157])"
3725,2013,"array([ 0.10706699, -0.46592226])"
3726,4954,"array([ 0.10071063, -0.44466889])"
3727,1074,"array([ 0.11931522, -0.48626561])"
3728,2613,"array([ 0.10435748, -0.43902169])"
3729,4516,"array([ 0.08796364, -0.47589668])"
3730,4748,"array([ 0.12775052, -0.50612387])"
3731,576,"array([ 0.11548416, -0.5006991 ])"
3732,421,"array([ 0.14039666, -0.48475876])"
3733,1861,"array([ 0.12576215, -0.40375516])"
3734,3132,"array([ 0.07396628, -0.48391668])"
3735,2515,"array([ 0.0619487 , -0.50777357])"
3736,5414,"array([ 0.12681215, -0.51143591])"
3737,2322,"array([ 0.06833394, -0.49587489])"
3738,2169,"array([ 0.25377389, -0.3319378 ])"
3739,1473,"array([ 0.24087668, -0.32607112])"
3740,973,"array([ 0.20398516, -0.25752514])"
3741,2409,"array([ 0.22957604, -0.31515569])"
